Latitude,Longitude,Location,Municipality,Crash Type,Year,Crash Count
49.265063,-123.119811,HEATHER ST & W 7TH AVE,VANCOUVER,Casualty,2019,1
49.24907,-123.120384,HEATHER ST & W KING EDWARD AVE,VANCOUVER,Casualty,2019,1
49.282999,-123.089461,HEATLEY AVE & POWELL ST,VANCOUVER,Casualty,2019,1
49.275573,-123.120522,HELMCKEN ST & MAINLAND ST,VANCOUVER,Casualty,2019,1
49.276941,-123.122664,HELMCKEN ST & RICHARDS ST,VANCOUVER,Casualty,2019,1
49.261703,-123.187852,HIGHBURY ST & W 12TH AVE,VANCOUVER,Casualty,2019,1
49.271351,-123.187519,HIGHBURY ST & W 1ST AVE,VANCOUVER,Casualty,2019,1
49.267766,-123.187637,HIGHBURY ST & W 5TH AVE,VANCOUVER,Casualty,2019,1
49.279473,-123.116882,HOMER ST & ROBSON ST,VANCOUVER,Casualty,2019,1
49.282763,-123.111922,HOMER ST & W PENDER ST,VANCOUVER,Casualty,2019,1
49.237355,-123.040967,HORLEY ST & RUPERT ST,VANCOUVER,Casualty,2019,1
49.286605,-123.115827,HORNBY ST & W HASTINGS ST,VANCOUVER,Casualty,2019,1
49.275585,-123.130175,HOWE ST ONRAMP & PACIFIC ST,VANCOUVER,Casualty,2019,1
49.250757,-123.134336,HUDSON ST & LAURIER AVE,VANCOUVER,Casualty,2019,1
49.255082,-123.135179,HUDSON ST & THE CRESCENT,VANCOUVER,Casualty,2019,1
49.201054,-123.135397,HUDSON ST & W 77TH AVE,VANCOUVER,Casualty,2019,1
49.269881,-123.098082,INDUSTRIAL AVE & STATION ST,VANCOUVER,Casualty,2019,1
49.279366,-123.09351,JACKSON AVE & KEEFER ST,VANCOUVER,Casualty,2019,1
49.277558,-123.093588,JACKSON AVE & UNION ST,VANCOUVER,Casualty,2019,1
49.290075,-123.123917,JERVIS MEWS & JERVIS ST & W CORDOVA ST,VANCOUVER,Casualty,2019,1
49.283519,-123.133885,JERVIS ST & PENDRELL ST,VANCOUVER,Casualty,2019,1
49.282994,-123.054582,KAMLOOPS ST & PANDORA ST,VANCOUVER,Casualty,2019,1
49.279094,-123.046714,KASLO ST & TURNER ST,VANCOUVER,Casualty,2019,1
49.274179,-123.046867,KASLO ST & WILLIAM ST,VANCOUVER,Casualty,2019,1
49.227246,-123.041097,KERR ST & RUPERT ST,VANCOUVER,Casualty,2019,1
49.250738,-123.155927,KING EDWARD AVE & YEW ST,VANCOUVER,Casualty,2019,1
49.259613,-123.096316,KINGSWAY & PRINCE EDWARD ST,VANCOUVER,Casualty,2019,1
49.232403,-123.032496,KINGSWAY & STAMFORD ST,VANCOUVER,Casualty,2019,1
49.272178,-123.074478,KITCHENER ST & MCLEAN DR,VANCOUVER,Casualty,2019,1
49.272286,-123.044166,KITCHENER ST & RENFREW ST,VANCOUVER,Casualty,2019,1
49.27213,-123.067664,KITCHENER ST & SALSBURY DR,VANCOUVER,Casualty,2019,1
49.272097,-123.06571,KITCHENER ST & VICTORIA DR,VANCOUVER,Casualty,2019,1
49.261361,-123.166372,KITSILANO DIVERSION & STEPHENS ST & W 12TH AVE,VANCOUVER,Casualty,2019,1
49.234507,-123.150603,LABURNUM ST & W 41ST AVE,VANCOUVER,Casualty,2019,1
49.227115,-123.15091,LABURNUM ST & W 49TH AVE,VANCOUVER,Casualty,2019,1
49.261185,-123.162523,LARCH ST & W 12TH AVE,VANCOUVER,Casualty,2019,1
49.239372,-123.162573,LARCH ST & W 36TH AVE,VANCOUVER,Casualty,2019,1
49.22726,-123.163034,LARCH ST & W 49TH AVE,VANCOUVER,Casualty,2019,1
49.260572,-123.125444,LAUREL ST & W 12TH AVE & EMERGENCY LANE,VANCOUVER,Casualty,2019,1
49.254364,-123.12452,LAUREL ST & W 19TH AVE,VANCOUVER,Casualty,2019,1
49.250155,-123.124686,LAUREL ST & W 24TH AVE,VANCOUVER,Casualty,2019,1
49.210662,-123.126022,LAUREL ST & W 67TH AVE,VANCOUVER,Casualty,2019,1
49.208379,-123.124979,LOGAN ST & W 70TH AVE,VANCOUVER,Casualty,2019,1
49.209678,-123.118246,LORD ST & SW MARINE DR,VANCOUVER,Casualty,2019,1
49.271454,-123.168167,MACDONALD ST & POINT GREY RD,VANCOUVER,Casualty,2019,1
49.259579,-123.168318,MACDONALD ST & W 14TH AVE,VANCOUVER,Casualty,2019,1
49.258662,-123.168313,MACDONALD ST & W 15TH AVE,VANCOUVER,Casualty,2019,1
49.252793,-123.167798,MACDONALD ST & W 22ND AVE,VANCOUVER,Casualty,2019,1
49.25098,-123.167821,MACDONALD ST & W 24TH AVE,VANCOUVER,Casualty,2019,1
49.231001,-123.167425,MACDONALD ST & W 45TH AVE,VANCOUVER,Casualty,2019,1
49.242335,-123.170218,MACKENZIE ST & W 33RD AVE,VANCOUVER,Casualty,2019,1
49.236597,-123.170259,MACKENZIE ST & W 39TH AVE,VANCOUVER,Casualty,2019,1
49.234719,-123.170253,MACKENZIE ST & W 41ST AVE,VANCOUVER,Casualty,2019,1
49.276037,-123.099957,MAIN ST & MILROSS AVE,VANCOUVER,Casualty,2019,1
49.270919,-123.100633,MAIN ST & SWITCHMEN ST,VANCOUVER,Casualty,2019,1
49.276975,-123.102138,MAIN ST OFFRAMP & QUEBEC ST,VANCOUVER,Casualty,2019,1
49.275364,-123.091971,MALKIN AVE & THORNTON ST,VANCOUVER,Casualty,2019,1
49.260314,-123.106987,MANITOBA ST & W 12TH AVE,VANCOUVER,Casualty,2019,1
49.256687,-123.107107,MANITOBA ST & W 16TH AVE,VANCOUVER,Casualty,2019,1
49.232278,-123.108161,MANITOBA ST & W 42ND AVE,VANCOUVER,Casualty,2019,1
49.267409,-123.106675,MANITOBA ST & W 4TH AVE,VANCOUVER,Casualty,2019,1
49.21686,-123.109798,MANITOBA ST & W 59TH AVE,VANCOUVER,Casualty,2019,1
49.2647,-123.106786,MANITOBA ST & W 7TH AVE,VANCOUVER,Casualty,2019,1
49.27093,-123.106634,MANITOBA ST & WALTER HARDWICK AVE,VANCOUVER,Casualty,2019,1
49.240684,-123.065349,MANNERING AVE & VICTORIA DR,VANCOUVER,Casualty,2019,1
49.235505,-123.119312,MANSON ST & W 39TH AVE,VANCOUVER,Casualty,2019,1
49.240046,-123.151856,MAPLE ST & W 35TH AVE,VANCOUVER,Casualty,2019,1
49.275371,-123.150102,MAPLE ST & WHYTE AVE,VANCOUVER,Casualty,2019,1
49.269682,-123.139144,MARINER WALK & W 2ND AVE,VANCOUVER,Casualty,2019,1
49.288718,-123.046701,MCGILL ST & N KASLO ST,VANCOUVER,Casualty,2019,1
49.288646,-123.056303,MCGILL ST & N NANAIMO ST,VANCOUVER,Casualty,2019,1
49.276726,-123.07431,MCLEAN DR & VENABLES ST,VANCOUVER,Casualty,2019,1
49.265912,-123.120548,MOBERLY RD & W 6TH AVE,VANCOUVER,Casualty,2019,1
49.23221,-123.131909,MONTGOMERY ST & W 43RD AVE,VANCOUVER,Casualty,2019,1
49.223961,-123.13201,MONTGOMERY ST & W 52ND AVE,VANCOUVER,Casualty,2019,1
49.27487,-123.056575,NANAIMO ST & NAPIER ST,VANCOUVER,Casualty,2019,1
49.243443,-123.056684,NANAIMO ST & ST LAWRENCE ST,VANCOUVER,Casualty,2019,1
49.248406,-123.056651,NANAIMO ST & VANNESS AVE,VANCOUVER,Casualty,2019,1
49.274154,-123.056579,NANAIMO ST & WILLIAM ST,VANCOUVER,Casualty,2019,1
49.246376,-123.132112,NANTON AVE & SELKIRK ST,VANCOUVER,Casualty,2019,1
49.274844,-123.065655,NAPIER ST & VICTORIA DR,VANCOUVER,Casualty,2019,1
49.274549,-123.098548,NATIONAL AVE & STATION ST,VANCOUVER,Casualty,2019,1
49.285153,-123.136379,NICOLA ST & PENDRELL ST,VANCOUVER,Casualty,2019,1
49.28478,-123.136968,NICOLA ST & SEE-EM-IA LANE,VANCOUVER,Casualty,2019,1
49.290039,-123.129019,NICOLA ST & W PENDER ST,VANCOUVER,Casualty,2019,1
49.274921,-123.211733,NW MARINE DR & TOLMIE ST,VANCOUVER,Casualty,2019,1
49.272937,-123.205724,NW MARINE DR & TRIMBLE ST,VANCOUVER,Casualty,2019,1
49.256156,-123.127255,OAK ST & RICHELIEU AVE & W 17TH AVE,VANCOUVER,Casualty,2019,1
49.255324,-123.12729,OAK ST & W 18TH AVE,VANCOUVER,Casualty,2019,1
49.247226,-123.1276,OAK ST & W 27TH AVE,VANCOUVER,Casualty,2019,1
49.23301,-123.128112,OAK ST & W 42ND AVE,VANCOUVER,Casualty,2019,1
49.230214,-123.128216,OAK ST & W 45TH AVE,VANCOUVER,Casualty,2019,1
49.224795,-123.128393,OAK ST & W 51ST AVE,VANCOUVER,Casualty,2019,1
49.222811,-123.128482,OAK ST & W 53RD AVE,VANCOUVER,Casualty,2019,1
49.220507,-123.128528,OAK ST & W 55TH AVE,VANCOUVER,Casualty,2019,1
49.218185,-123.128809,OAK ST & W 58TH AVE,VANCOUVER,Casualty,2019,1
49.265157,-123.126561,OAK ST & W 7TH AVE,VANCOUVER,Casualty,2019,1
49.205475,-123.128323,OAK ST OFFRAMP & SW MARINE DR,VANCOUVER,Casualty,2019,1
49.276743,-123.075857,ODLUM DR & VENABLES ST,VANCOUVER,Casualty,2019,1
49.232212,-123.189629,OLYMPIC ST & SW MARINE DR,VANCOUVER,Casualty,2019,1
49.246845,-123.1051,ONTARIO ST & W 27TH AVE,VANCOUVER,Casualty,2019,1
49.282988,-123.05195,PANDORA ST & PENTICTON ST,VANCOUVER,Casualty,2019,1
49.283065,-123.068267,PANDORA ST & SALSBURY DR,VANCOUVER,Casualty,2019,1
49.283007,-123.059721,PANDORA ST & TEMPLETON DR,VANCOUVER,Casualty,2019,1
49.283041,-123.065551,PANDORA ST & VICTORIA DR,VANCOUVER,Casualty,2019,1
49.275372,-123.044127,PARKER ST & RENFREW ST,VANCOUVER,Casualty,2019,1
49.275649,-123.059851,PARKER ST & TEMPLETON DR,VANCOUVER,Casualty,2019,1
49.275736,-123.065638,PARKER ST & VICTORIA DR,VANCOUVER,Casualty,2019,1
49.275798,-123.036317,PARKER ST & WINDERMERE ST,VANCOUVER,Casualty,2019,1
49.242011,-123.146792,PINE CRES & W 33RD AVE,VANCOUVER,Casualty,2019,1
49.262715,-123.143465,PINE ST & W 10TH AVE,VANCOUVER,Casualty,2019,1
49.266263,-123.143309,PINE ST & W 6TH AVE,VANCOUVER,Casualty,2019,1
49.264582,-123.143343,PINE ST & W 8TH AVE,VANCOUVER,Casualty,2019,1
49.211029,-123.093295,POPLAR ST & SE MARINE DR,VANCOUVER,Casualty,2019,1
49.25464,-123.066136,PORTER ST & VICTORIA DR,VANCOUVER,Casualty,2019,1
49.283036,-123.091408,POWELL ST & PRINCESS AVE,VANCOUVER,Casualty,2019,1
49.216176,-123.065984,PRESTWICK DR & VICTORIA DR,VANCOUVER,Casualty,2019,1
49.25778,-123.17986,QUESNEL DR & W 16TH AVE,VANCOUVER,Casualty,2019,1
49.274203,-123.044127,RENFREW ST & WILLIAM ST,VANCOUVER,Casualty,2019,1
49.279062,-123.033592,RUPERT ST & TURNER ST,VANCOUVER,Casualty,2019,1
49.26531,-123.19115,SALERNO ST & W 8TH AVE,VANCOUVER,Casualty,2019,1
49.273934,-123.067604,SALSBURY DR & WILLIAM ST,VANCOUVER,Casualty,2019,1
49.262925,-123.209143,SASAMAT ST & W 11TH AVE,VANCOUVER,Casualty,2019,1
49.264711,-123.209077,SASAMAT ST & W 9TH AVE,VANCOUVER,Casualty,2019,1
49.211023,-123.094231,SE MARINE DR & ST GEORGE ST,VANCOUVER,Casualty,2019,1
49.280733,-123.130696,SEE-EM-IA LANE & THURLOW ST,VANCOUVER,Casualty,2019,1
49.284019,-123.11383,SEYMOUR ST & W PENDER ST,VANCOUVER,Casualty,2019,1
49.260608,-123.1291,SPRUCE ST & W 12TH AVE,VANCOUVER,Casualty,2019,1
49.26604,-123.128915,SPRUCE ST & W 6TH AVE,VANCOUVER,Casualty,2019,1
49.251416,-123.065042,STAINSBURY AVE & VICTORIA DR,VANCOUVER,Casualty,2019,1
49.309558,-123.143752,STANLEY PARK CAUSEWAY & TURNING LANE,VANCOUVER,Casualty,2019,1
49.265769,-123.166436,STEPHENS ST & W 7TH AVE,VANCOUVER,Casualty,2019,1
49.235594,-123.199795,SW MARINE DR & SALISH DR & TAMATH CRES,VANCOUVER,Casualty,2019,1
49.219535,-123.158542,SW MARINE DR & W 57TH AVE & YEW ST,VANCOUVER,Casualty,2019,1
49.217704,-123.157003,SW MARINE DR & W 59TH AVE,VANCOUVER,Casualty,2019,1
49.208608,-123.146432,SW MARINE DR & WILTSHIRE ST,VANCOUVER,Casualty,2019,1
49.222105,-123.159199,SW MARINE DR & YEW ST,VANCOUVER,Casualty,2019,1
49.280709,-123.105595,TAYLOR ST & W PENDER ST,VANCOUVER,Casualty,2019,1
49.288368,-123.119115,THURLOW ST & W CORDOVA ST,VANCOUVER,Casualty,2019,1
49.28795,-123.119733,THURLOW ST & W HASTINGS ST,VANCOUVER,Casualty,2019,1
49.225373,-123.120897,TISDALL ST & W 50TH AVE,VANCOUVER,Casualty,2019,1
49.26388,-123.212129,TOLMIE ST & W 10TH AVE,VANCOUVER,Casualty,2019,1
49.258353,-123.212338,TOLMIE ST & W 16TH AVE,VANCOUVER,Casualty,2019,1
49.269061,-123.211945,TOLMIE ST & W 4TH AVE,VANCOUVER,Casualty,2019,1
49.268325,-123.164539,TRAFALGAR ST & W 4TH AVE,VANCOUVER,Casualty,2019,1
49.262854,-123.206121,TRIMBLE ST & W 11TH AVE,VANCOUVER,Casualty,2019,1
49.25924,-123.20624,TRIMBLE ST & W 15TH AVE,VANCOUVER,Casualty,2019,1
49.265527,-123.206006,TRIMBLE ST & W 8TH AVE,VANCOUVER,Casualty,2019,1
49.264662,-123.206044,TRIMBLE ST & W 9TH AVE,VANCOUVER,Casualty,2019,1
49.283929,-123.065539,TRIUMPH ST & VICTORIA DR,VANCOUVER,Casualty,2019,1
49.261502,-123.176,TRUTCH ST & W 12TH AVE,VANCOUVER,Casualty,2019,1
49.256922,-123.116003,TUPPER ST & W 16TH AVE,VANCOUVER,Casualty,2019,1
49.252706,-123.161403,VALLEY DR & W 22ND AVE,VANCOUVER,Casualty,2019,1
49.252959,-123.066272,VICTORIA DIVERSION & VICTORIA DR,VANCOUVER,Casualty,2019,1
49.262931,-123.15767,VINE ST & W 10TH AVE,VANCOUVER,Casualty,2019,1
49.261114,-123.157729,VINE ST & W 12TH AVE,VANCOUVER,Casualty,2019,1
49.232787,-123.159996,VINE ST & W 43RD AVE,VANCOUVER,Casualty,2019,1
49.266491,-123.157571,VINE ST & W 6TH AVE,VANCOUVER,Casualty,2019,1
49.265649,-123.157618,VINE ST & W 7TH AVE,VANCOUVER,Casualty,2019,1
49.26339,-123.179842,W 10TH AVE & WATERLOO ST,VANCOUVER,Casualty,2019,1
49.262359,-123.121734,W 10TH AVE & WILLOW ST,VANCOUVER,Casualty,2019,1
49.261578,-123.179924,W 12TH AVE & WATERLOO ST,VANCOUVER,Casualty,2019,1
49.260523,-123.121951,W 12TH AVE & WILLOW ST,VANCOUVER,Casualty,2019,1
49.257992,-123.190978,W 16TH AVE & WALLACE ST,VANCOUVER,Casualty,2019,1
49.257027,-123.122031,W 16TH AVE & WILLOW ST,VANCOUVER,Casualty,2019,1
49.268258,-123.113979,W 1ST AVE & WYLIE ST,VANCOUVER,Casualty,2019,1
49.247879,-123.112236,W 26TH AVE & YUKON ST,VANCOUVER,Casualty,2019,1
49.269938,-123.155074,W 2ND AVE & YEW ST,VANCOUVER,Casualty,2019,1
49.243057,-123.155527,W 32ND AVE & YEW ST,VANCOUVER,Casualty,2019,1
49.242172,-123.157406,W 33RD AVE & YEW ST,VANCOUVER,Casualty,2019,1
49.237509,-123.123728,W 37TH AVE & WILLOW ST,VANCOUVER,Casualty,2019,1
49.23566,-123.123792,W 39TH AVE & WILLOW ST,VANCOUVER,Casualty,2019,1
49.236476,-123.158473,W 39TH AVE & YEW ST,VANCOUVER,Casualty,2019,1
49.234777,-123.190918,W 41ST AVE & WALLACE ST,VANCOUVER,Casualty,2019,1
49.23358,-123.155564,W 42ND AVE & WEST BOULEVARD,VANCOUVER,Casualty,2019,1
49.23183,-123.155675,W 44TH AVE & WEST BOULEVARD,VANCOUVER,Casualty,2019,1
49.228118,-123.155642,W 48TH AVE & WEST BOULEVARD,VANCOUVER,Casualty,2019,1
49.268535,-123.17971,W 4TH AVE & WATERLOO ST,VANCOUVER,Casualty,2019,1
49.268577,-123.204507,W 4TH AVE & WEST POINT PL,VANCOUVER,Casualty,2019,1
49.224956,-123.153986,W 51ST AVE & WEST BOULEVARD,VANCOUVER,Casualty,2019,1
49.264811,-123.112854,W 7TH AVE & YUKON ST,VANCOUVER,Casualty,2019,1
49.264269,-123.179827,W BROADWAY & WATERLOO ST,VANCOUVER,Casualty,2019,1
49.288368,-123.118924,W CORDOVA ST & W WATERFRONT RD,VANCOUVER,Casualty,2019,1
49.249124,-123.12232,W KING EDWARD AVE & WILLOW ST,VANCOUVER,Casualty,2019,1
49.274135,-123.036364,WILLIAM ST & WINDERMERE ST,VANCOUVER,Casualty,2019,1
49.277492,-123.023519,ADANAC ST & BOUNDARY RD & UNION ST & TURNING LANE,VANCOUVER,Casualty,2019,2
49.277667,-123.077246,ADANAC ST & CLARK DR,VANCOUVER,Casualty,2019,2
49.27757,-123.070476,ADANAC ST & COMMERCIAL DR,VANCOUVER,Casualty,2019,2
49.27747,-123.054611,ADANAC ST & KAMLOOPS ST,VANCOUVER,Casualty,2019,2
49.277638,-123.074142,ADANAC ST & MCLEAN DR,VANCOUVER,Casualty,2019,2
49.250062,-123.167831,ALAMEIN AVE & MACDONALD ST,VANCOUVER,Casualty,2019,2
49.288594,-123.128861,ALBERNI ST & BROUGHTON ST,VANCOUVER,Casualty,2019,2
49.286748,-123.12592,ALBERNI ST & BUTE ST,VANCOUVER,Casualty,2019,2
49.282048,-123.023492,ALBERT ST & BOUNDARY RD & FRANKLIN ST,VANCOUVER,Casualty,2019,2
49.267471,-123.11078,ALBERTA ST & W 4TH AVE,VANCOUVER,Casualty,2019,2
49.266112,-123.1321,ALDER XING & W 6TH AVE,VANCOUVER,Casualty,2019,2
49.283368,-123.104002,ALEXANDER ST & POWELL ST & WATER ST,VANCOUVER,Casualty,2019,2
49.24946,-123.141482,ALEXANDRA ST & W KING EDWARD AVE,VANCOUVER,Casualty,2019,2
49.265246,-123.185828,ALMA ST & W 8TH AVE,VANCOUVER,Casualty,2019,2
49.269394,-123.137751,ANDERSON ST & LAMEYS MILL RD,VANCOUVER,Casualty,2019,2
49.241989,-123.145513,ANGUS DR & W 33RD AVE,VANCOUVER,Casualty,2019,2
49.249577,-123.146099,ANGUS DR & W KING EDWARD AVE,VANCOUVER,Casualty,2019,2
49.247666,-123.153243,ARBUTUS ST & NANTON AVE,VANCOUVER,Casualty,2019,2
49.215393,-123.154676,ARBUTUS ST & SW MARINE DR,VANCOUVER,Casualty,2019,2
49.260049,-123.153096,ARBUTUS ST & W 13TH AVE,VANCOUVER,Casualty,2019,2
49.270783,-123.152669,ARBUTUS ST & W 1ST AVE,VANCOUVER,Casualty,2019,2
49.243025,-123.153441,ARBUTUS ST & W 32ND AVE,VANCOUVER,Casualty,2019,2
49.266409,-123.152837,ARBUTUS ST & W 6TH AVE,VANCOUVER,Casualty,2019,2
49.271649,-123.152636,ARBUTUS ST & YORK AVE,VANCOUVER,Casualty,2019,2
49.240133,-123.071061,ARGYLE ST & E 33RD AVE,VANCOUVER,Casualty,2019,2
49.239309,-123.071282,ARGYLE ST & E 34TH AVE,VANCOUVER,Casualty,2019,2
49.225219,-123.071761,ARGYLE ST & E 49TH AVE,VANCOUVER,Casualty,2019,2
49.26228,-123.11757,ASH ST & W 10TH AVE,VANCOUVER,Casualty,2019,2
49.23366,-123.117864,ASH ST & W 41ST AVE,VANCOUVER,Casualty,2019,2
49.220813,-123.140059,ATLAS LANE & GRANVILLE ST & W 55TH AVE,VANCOUVER,Casualty,2019,2
49.233819,-123.122378,BAILLIE ST & W 41ST AVE,VANCOUVER,Casualty,2019,2
49.263301,-123.174022,BALACLAVA ST & W 10TH AVE,VANCOUVER,Casualty,2019,2
49.28188,-123.124968,BARCLAY ST & BURRARD ST,VANCOUVER,Casualty,2019,2
49.208582,-123.145162,BARNARD ST & SW MARINE DR,VANCOUVER,Casualty,2019,2
49.276325,-123.134146,BEACH AVE & BURRARD ST BRIDGE,VANCOUVER,Casualty,2019,2
49.27473,-123.131812,BEACH AVE & HOWE ST,VANCOUVER,Casualty,2019,2
49.210264,-123.06779,BEATRICE ST & SE MARINE DR,VANCOUVER,Casualty,2019,2
49.277588,-123.113963,BEATTY ST & ROBSON ST,VANCOUVER,Casualty,2019,2
49.258131,-123.031992,BENTALL ST & GRANDVIEW HWY,VANCOUVER,Casualty,2019,2
49.262555,-123.133753,BIRCH ST & W 10TH AVE,VANCOUVER,Casualty,2019,2
49.266184,-123.133618,BIRCH ST & W 4TH AVE & W 6TH AVE,VANCOUVER,Casualty,2019,2
49.246153,-123.178596,BLENHEIM ST & W 29TH AVE,VANCOUVER,Casualty,2019,2
49.268502,-123.17769,BLENHEIM ST & W 4TH AVE,VANCOUVER,Casualty,2019,2
49.247912,-123.023676,BOUNDARY RD & E 25TH AVE & FOREST ST,VANCOUVER,Casualty,2019,2
49.247046,-123.023696,BOUNDARY RD & E 26TH AVE & SPRUCE ST,VANCOUVER,Casualty,2019,2
49.229234,-123.023512,BOUNDARY RD & E 45TH AVE,VANCOUVER,Casualty,2019,2
49.228093,-123.023516,BOUNDARY RD & E 46TH AVE,VANCOUVER,Casualty,2019,2
49.225198,-123.023479,BOUNDARY RD & E 48TH AVE,VANCOUVER,Casualty,2019,2
49.248831,-123.023664,BOUNDARY RD & KINCAID ST,VANCOUVER,Casualty,2019,2
49.274875,-123.023534,BOUNDARY RD & NAPIER ST,VANCOUVER,Casualty,2019,2
49.202607,-123.022936,BOUNDARY RD & NORTH FRASER WAY,VANCOUVER,Casualty,2019,2
49.282112,-123.13601,BURNABY ST & JERVIS ST,VANCOUVER,Casualty,2019,2
49.288095,-123.115505,BURRARD ST & CANADA PL,VANCOUVER,Casualty,2019,2
49.278036,-123.130786,BURRARD ST & DRAKE ST & MAXINE LANE,VANCOUVER,Casualty,2019,2
49.277669,-123.131347,BURRARD ST & HARWOOD ST,VANCOUVER,Casualty,2019,2
49.278739,-123.129703,BURRARD ST & PANTAGES LANE,VANCOUVER,Casualty,2019,2
49.258096,-123.145972,BURRARD ST & W 15TH AVE,VANCOUVER,Casualty,2019,2
49.267152,-123.145644,BURRARD ST & W 5TH AVE,VANCOUVER,Casualty,2019,2
49.266304,-123.145662,BURRARD ST & W 6TH AVE,VANCOUVER,Casualty,2019,2
49.211063,-123.095348,BUSCOMBE ST & SE MARINE DR,VANCOUVER,Casualty,2019,2
49.288794,-123.12276,BUTE ST & W HASTINGS ST,VANCOUVER,Casualty,2019,2
49.278209,-123.114962,CAMBIE ST & ROBSON ST,VANCOUVER,Casualty,2019,2
49.247959,-123.115236,CAMBIE ST & W 26TH AVE,VANCOUVER,Casualty,2019,2
49.232534,-123.11607,CAMBIE ST & W 42ND AVE,VANCOUVER,Casualty,2019,2
49.206071,-123.117291,CAMBIE ST & W KENT AVE N,VANCOUVER,Casualty,2019,2
49.28431,-123.108822,CAMBIE ST & WATER ST,VANCOUVER,Casualty,2019,2
49.273075,-123.1147,CAMBIE ST BRIDGE & PACIFIC BLVD OFFRAMP,VANCOUVER,Casualty,2019,2
49.286665,-123.056527,CAMBRIDGE ST & N NANAIMO ST,VANCOUVER,Casualty,2019,2
49.258118,-123.197165,CAMOSUN ST & W 16TH AVE,VANCOUVER,Casualty,2019,2
49.257812,-123.172276,CARNARVON ST & W 16TH AVE,VANCOUVER,Casualty,2019,2
49.264141,-123.172058,CARNARVON ST & W BROADWAY,VANCOUVER,Casualty,2019,2
49.259748,-123.091087,CAROLINA ST & E 12TH AVE,VANCOUVER,Casualty,2019,2
49.256461,-123.091843,CAROLINA ST & E 16TH AVE,VANCOUVER,Casualty,2019,2
49.277106,-123.106445,CARRALL ST & PACIFIC BLVD,VANCOUVER,Casualty,2019,2
49.249357,-123.136705,CARTIER ST & W KING EDWARD AVE,VANCOUVER,Casualty,2019,2
49.262113,-123.031026,CASSIAR ST & E BROADWAY & LOUGHEED HWY,VANCOUVER,Casualty,2019,2
49.273259,-123.044161,CHARLES ST & RENFREW ST,VANCOUVER,Casualty,2019,2
49.240279,-123.089144,CHESTER ST & E 33RD AVE,VANCOUVER,Casualty,2019,2
49.211036,-123.089575,CHESTER ST & SE MARINE DR,VANCOUVER,Casualty,2019,2
49.275305,-123.146217,CHESTNUT ST & WHYTE AVE,VANCOUVER,Casualty,2019,2
49.234359,-123.141428,CHURCHILL ST & W 41ST AVE,VANCOUVER,Casualty,2019,2
49.279462,-123.11004,CITADEL PARADE & DUNSMUIR ST & DUNSMUIR VIADUCT,VANCOUVER,Casualty,2019,2
49.279468,-123.077195,CLARK DR & FRANCES ST,VANCOUVER,Casualty,2019,2
49.271501,-123.077338,CLARK DR & GRANT ST,VANCOUVER,Casualty,2019,2
49.274941,-123.077297,CLARK DR & NAPIER ST,VANCOUVER,Casualty,2019,2
49.275854,-123.077288,CLARK DR & PARKER ST,VANCOUVER,Casualty,2019,2
49.230144,-123.182012,COLLINGWOOD ST & SW MARINE DR,VANCOUVER,Casualty,2019,2
49.257963,-123.18207,COLLINGWOOD ST & W 16TH AVE,VANCOUVER,Casualty,2019,2
49.280443,-123.102269,COLUMBIA ST & E PENDER ST,VANCOUVER,Casualty,2019,2
49.265645,-123.109461,COLUMBIA ST & W 6TH AVE,VANCOUVER,Casualty,2019,2
49.264753,-123.109464,COLUMBIA ST & W 7TH AVE,VANCOUVER,Casualty,2019,2
49.263849,-123.109477,COLUMBIA ST & W 8TH AVE,VANCOUVER,Casualty,2019,2
49.266982,-123.069697,COMMERCIAL DR & E 4TH AVE,VANCOUVER,Casualty,2019,2
49.280284,-123.070428,COMMERCIAL DR & E PENDER ST,VANCOUVER,Casualty,2019,2
49.288672,-123.139697,COMOX ST & DENMAN ST,VANCOUVER,Casualty,2019,2
49.281793,-123.129097,COMOX ST & THURLOW ST,VANCOUVER,Casualty,2019,2
49.236258,-123.139556,CONNAUGHT DR & GRANVILLE ST & W 39TH AVE,VANCOUVER,Casualty,2019,2
49.276495,-123.128383,CONTINENTAL ST & DRAKE ST,VANCOUVER,Casualty,2019,2
49.282047,-123.087109,CORDOVA DIVERSION & E CORDOVA ST & HAWKS AVE,VANCOUVER,Casualty,2019,2
49.208553,-123.142154,CORNISH ST & SW MARINE DR & W 70TH AVE,VANCOUVER,Casualty,2019,2
49.269601,-123.071574,COTTON DR & E 1ST AVE,VANCOUVER,Casualty,2019,2
49.258157,-123.200152,COURTENAY ST & W 16TH AVE,VANCOUVER,Casualty,2019,2
49.274492,-123.150128,CREELMAN AVE & MAPLE ST,VANCOUVER,Casualty,2019,2
49.258069,-123.194126,CROWN ST & W 16TH AVE,VANCOUVER,Casualty,2019,2
49.257221,-123.148371,CYPRESS ST & W 16TH AVE,VANCOUVER,Casualty,2019,2
49.274524,-123.122136,DAVIE ST & MAINLAND ST,VANCOUVER,Casualty,2019,2
49.273126,-123.119925,DAVIE ST & MARINASIDE CRES,VANCOUVER,Casualty,2019,2
49.284452,-123.137481,DAVIE ST & NICOLA ST,VANCOUVER,Casualty,2019,2
49.224764,-123.048777,DAWSON ST & E 49TH AVE,VANCOUVER,Casualty,2019,2
